Datetime;Resolution code;aFRR BE +;mFRR BE SA +;mFRR BE DA +;aFRR BE -;mFRR BE SA -;mFRR BE DA -
2026-02-05T17:15:00+01:00;PT15M;13.423;0.0;0.0;0.0;0.0;0.0
2026-02-05T17:00:00+01:00;PT15M;1.207;0.0;0.0;0.023;0.0;0.0
2026-02-05T16:45:00+01:00;PT15M;8.831;0.0;0.0;0.025;0.0;0.0
2026-02-05T16:30:00+01:00;PT15M;11.818;0.0;0.0;0.021;0.0;0.0
2026-02-05T16:15:00+01:00;PT15M;0.043;0.0;0.0;0.145;0.0;0.0
2026-02-05T16:00:00+01:00;PT15M;0.538;0.0;0.0;0.599;0.0;0.0
2026-02-05T15:45:00+01:00;PT15M;2.176;0.0;0.0;0.0;0.0;0.0
2026-02-05T15:30:00+01:00;PT15M;6.129;0.0;0.0;0.0;0.0;0.0
2026-02-05T15:15:00+01:00;PT15M;11.639;0.0;0.0;0.0;0.0;0.0
2026-02-05T15:00:00+01:00;PT15M;15.376;0.0;0.0;0.0;0.0;0.0
2026-02-05T14:45:00+01:00;PT15M;7.053;0.0;0.0;0.0;0.0;0.0
2026-02-05T14:30:00+01:00;PT15M;2.957;0.0;0.0;0.0;0.0;0.0
2026-02-05T14:15:00+01:00;PT15M;0.183;0.0;0.0;0.775;0.0;0.0
2026-02-05T14:00:00+01:00;PT15M;0.14;0.0;0.0;3.72;0.0;0.0
2026-02-05T13:45:00+01:00;PT15M;0.0;0.0;0.0;57.996;0.0;0.0
2026-02-05T13:30:00+01:00;PT15M;0.0;0.0;0.0;18.035;50.0;0.0
2026-02-05T13:15:00+01:00;PT15M;1.397;0.0;0.0;3.768;50.0;0.0
2026-02-05T13:00:00+01:00;PT15M;0.0;0.0;0.0;14.302;0.0;0.0
2026-02-05T12:45:00+01:00;PT15M;0.011;0.0;0.0;2.426;0.0;0.0
2026-02-05T12:30:00+01:00;PT15M;0.002;0.0;0.0;4.048;0.0;0.0
2026-02-05T12:15:00+01:00;PT15M;0.0;0.0;0.0;7.795;0.0;0.0
2026-02-05T12:00:00+01:00;PT15M;7.899;0.0;0.0;0.0;0.0;0.0
2026-02-05T11:45:00+01:00;PT15M;3.92;0.0;0.0;0.0;0.0;0.0
2026-02-05T11:30:00+01:00;PT15M;17.639;0.0;0.0;0.086;0.0;0.0
2026-02-05T11:15:00+01:00;PT15M;29.067;0.0;0.0;0.302;0.0;0.0
2026-02-05T11:00:00+01:00;PT15M;20.548;0.0;0.0;0.0;0.0;0.0
2026-02-05T10:45:00+01:00;PT15M;0.0;0.0;0.0;0.663;0.0;0.0
2026-02-05T10:30:00+01:00;PT15M;0.334;0.0;0.0;1.135;0.0;0.0
2026-02-05T10:15:00+01:00;PT15M;0.0;0.0;0.0;1.433;0.0;0.0
2026-02-05T10:00:00+01:00;PT15M;0.0;0.0;0.0;4.665;0.0;0.0
2026-02-05T09:45:00+01:00;PT15M;0.0;0.0;0.0;3.025;0.0;0.0
2026-02-05T09:30:00+01:00;PT15M;0.0;0.0;0.0;1.814;0.0;0.0
2026-02-05T09:15:00+01:00;PT15M;1.477;0.0;0.0;0.089;0.0;0.0
2026-02-05T09:00:00+01:00;PT15M;0.0;0.0;0.0;0.364;0.0;0.0
2026-02-05T08:45:00+01:00;PT15M;1.726;0.0;0.0;0.006;0.0;0.0
2026-02-05T08:30:00+01:00;PT15M;1.441;0.0;0.0;0.0;0.0;0.0
2026-02-05T08:15:00+01:00;PT15M;13.92;0.0;0.0;1.917;0.0;0.0
2026-02-05T08:00:00+01:00;PT15M;1.115;0.0;0.0;0.0;0.0;0.0
2026-02-05T07:45:00+01:00;PT15M;1.473;0.0;0.0;2.453;0.0;0.0
2026-02-05T07:30:00+01:00;PT15M;0.001;0.0;0.0;2.111;0.0;0.0
2026-02-05T07:15:00+01:00;PT15M;0.041;0.0;0.0;0.146;0.0;0.0
2026-02-05T07:00:00+01:00;PT15M;0.284;0.0;0.0;0.402;0.0;0.0
2026-02-05T06:45:00+01:00;PT15M;3.254;0.0;0.0;1.838;0.0;0.0
2026-02-05T06:30:00+01:00;PT15M;17.315;0.0;0.0;0.0;0.0;0.0
2026-02-05T06:15:00+01:00;PT15M;31.021;0.0;0.0;0.0;0.0;0.0
2026-02-05T06:00:00+01:00;PT15M;0.196;0.0;0.0;1.531;0.0;0.0
2026-02-05T05:45:00+01:00;PT15M;0.005;0.0;0.0;0.711;0.0;0.0
2026-02-05T05:30:00+01:00;PT15M;0.004;0.0;0.0;3.497;0.0;0.0
2026-02-05T05:15:00+01:00;PT15M;0.0;0.0;0.0;0.032;0.0;0.0
2026-02-05T05:00:00+01:00;PT15M;0.0;0.0;0.0;0.001;0.0;0.0
2026-02-05T04:45:00+01:00;PT15M;0.0;0.0;0.0;2.052;0.0;0.0
2026-02-05T04:30:00+01:00;PT15M;0.0;0.0;0.0;2.543;0.0;0.0
2026-02-05T04:15:00+01:00;PT15M;0.018;0.0;0.0;12.897;0.0;0.0
2026-02-05T04:00:00+01:00;PT15M;0.0;0.0;0.0;5.717;0.0;0.0
2026-02-05T03:45:00+01:00;PT15M;0.127;0.0;0.0;9.89;0.0;0.0
2026-02-05T03:30:00+01:00;PT15M;0.005;0.0;0.0;12.386;0.0;0.0
2026-02-05T03:15:00+01:00;PT15M;0.618;0.0;0.0;0.088;0.0;0.0
2026-02-05T03:00:00+01:00;PT15M;0.56;0.0;0.0;8.87;0.0;0.0
2026-02-05T02:45:00+01:00;PT15M;1.688;0.0;0.0;10.985;0.0;0.0
2026-02-05T02:30:00+01:00;PT15M;1.557;0.0;0.0;3.831;0.0;0.0
2026-02-05T02:15:00+01:00;PT15M;1.76;0.0;0.0;2.911;0.0;0.0
2026-02-05T02:00:00+01:00;PT15M;14.074;0.0;0.0;1.724;0.0;0.0
2026-02-05T01:45:00+01:00;PT15M;0.0;0.0;0.0;8.908;0.0;0.0
2026-02-05T01:30:00+01:00;PT15M;0.002;0.0;0.0;0.0;0.0;0.0
2026-02-05T01:15:00+01:00;PT15M;0.003;0.0;0.0;0.856;0.0;0.0
2026-02-05T01:00:00+01:00;PT15M;0.001;0.0;0.0;0.0;0.0;0.0
2026-02-05T00:45:00+01:00;PT15M;0.08;0.0;0.0;4.792;0.0;0.0
2026-02-05T00:30:00+01:00;PT15M;8.658;0.0;0.0;10.393;0.0;0.0
2026-02-05T00:15:00+01:00;PT15M;2.707;0.0;0.0;0.0;0.0;0.0
2026-02-05T00:00:00+01:00;PT15M;11.147;0.0;0.0;0.0;0.0;0.0
2026-02-04T23:45:00+01:00;PT15M;3.486;0.0;0.0;0.0;0.0;0.0
2026-02-04T23:30:00+01:00;PT15M;32.638;0.0;0.0;0.0;0.0;0.0
2026-02-04T23:15:00+01:00;PT15M;24.5;0.0;0.0;0.0;0.0;0.0
2026-02-04T23:00:00+01:00;PT15M;4.0;0.0;0.0;3.125;0.0;0.0
2026-02-04T22:45:00+01:00;PT15M;1.201;0.0;0.0;1.714;0.0;0.0
2026-02-04T22:30:00+01:00;PT15M;4.102;0.0;0.0;0.09;0.0;0.0
2026-02-04T22:15:00+01:00;PT15M;0.156;0.0;0.0;0.532;0.0;0.0
2026-02-04T22:00:00+01:00;PT15M;14.052;0.0;0.0;0.881;0.0;0.0
2026-02-04T21:45:00+01:00;PT15M;0.0;0.0;0.0;0.624;0.0;0.0
2026-02-04T21:30:00+01:00;PT15M;1.29;0.0;0.0;0.713;0.0;0.0
2026-02-04T21:15:00+01:00;PT15M;0.942;0.0;0.0;0.0;0.0;0.0
2026-02-04T21:00:00+01:00;PT15M;2.524;0.0;0.0;0.023;0.0;0.0
2026-02-04T20:45:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-04T20:30:00+01:00;PT15M;0.0;0.0;0.0;0.533;0.0;0.0
2026-02-04T20:15:00+01:00;PT15M;0.0;0.0;0.0;1.417;0.0;0.0
2026-02-04T20:00:00+01:00;PT15M;0.004;0.0;0.0;0.129;0.0;0.0
2026-02-04T19:45:00+01:00;PT15M;0.0;0.0;0.0;3.581;0.0;0.0
2026-02-04T19:30:00+01:00;PT15M;0.0;0.0;0.0;2.277;0.0;0.0
2026-02-04T19:15:00+01:00;PT15M;0.0;0.0;0.0;50.186;0.0;0.0
2026-02-04T19:00:00+01:00;PT15M;0.0;0.0;0.0;67.518;0.0;0.0
2026-02-04T18:45:00+01:00;PT15M;8.354;0.0;0.0;0.209;0.0;0.0
2026-02-04T18:30:00+01:00;PT15M;60.22;0.0;0.0;0.0;0.0;0.0
2026-02-04T18:15:00+01:00;PT15M;42.143;0.0;0.0;0.0;0.0;0.0
2026-02-04T18:00:00+01:00;PT15M;42.713;0.0;0.0;0.0;0.0;0.0
2026-02-04T17:45:00+01:00;PT15M;42.914;0.0;0.0;0.0;0.0;0.0
2026-02-04T17:30:00+01:00;PT15M;28.895;0.0;0.0;0.0;0.0;0.0
2026-02-04T17:15:00+01:00;PT15M;12.193;0.0;0.0;0.0;32.0;0.0
2026-02-04T17:00:00+01:00;PT15M;0.379;0.0;0.0;0.0;32.0;0.0
2026-02-04T16:45:00+01:00;PT15M;0.028;0.0;0.0;0.354;0.0;0.0
2026-02-04T16:30:00+01:00;PT15M;0.005;0.0;0.0;15.82;0.0;0.0
2026-02-04T16:15:00+01:00;PT15M;0.0;0.0;0.0;15.89;0.0;0.0
2026-02-04T16:00:00+01:00;PT15M;0.0;0.0;0.0;45.894;0.0;0.0
2026-02-04T15:45:00+01:00;PT15M;0.16;0.0;0.0;0.909;0.0;0.0
2026-02-04T15:30:00+01:00;PT15M;0.0;0.0;0.0;0.963;0.0;0.0
2026-02-04T15:15:00+01:00;PT15M;1.403;0.0;0.0;0.115;0.0;0.0
2026-02-04T15:00:00+01:00;PT15M;32.468;68.0;0.0;0.0;0.0;0.0
2026-02-04T14:45:00+01:00;PT15M;84.956;50.0;0.0;0.0;0.0;0.0
2026-02-04T14:30:00+01:00;PT15M;3.147;120.0;0.0;0.0;0.0;0.0
2026-02-04T14:15:00+01:00;PT15M;80.904;72.0;0.0;0.0;0.0;0.0
2026-02-04T14:00:00+01:00;PT15M;23.896;72.0;0.0;0.0;0.0;0.0
2026-02-04T13:45:00+01:00;PT15M;40.726;34.0;0.0;0.0;0.0;0.0
2026-02-04T13:30:00+01:00;PT15M;47.54;0.0;0.0;0.0;0.0;0.0
2026-02-04T13:15:00+01:00;PT15M;12.599;0.0;0.0;0.0;0.0;0.0
2026-02-04T13:00:00+01:00;PT15M;1.219;0.0;0.0;0.043;0.0;0.0
2026-02-04T12:45:00+01:00;PT15M;0.355;0.0;0.0;0.365;0.0;0.0
2026-02-04T12:30:00+01:00;PT15M;0.217;0.0;0.0;2.158;0.0;0.0
2026-02-04T12:15:00+01:00;PT15M;0.024;0.0;0.0;5.224;0.0;0.0
2026-02-04T12:00:00+01:00;PT15M;0.0;0.0;0.0;2.997;0.0;0.0
2026-02-04T11:45:00+01:00;PT15M;25.445;0.0;0.0;1.809;0.0;0.0
2026-02-04T11:30:00+01:00;PT15M;44.373;0.0;0.0;0.648;0.0;0.0
2026-02-04T11:15:00+01:00;PT15M;10.058;0.0;0.0;3.612;0.0;0.0
2026-02-04T11:00:00+01:00;PT15M;27.371;0.0;0.0;1.129;0.0;0.0
2026-02-04T10:45:00+01:00;PT15M;32.113;0.0;0.0;0.0;0.0;0.0
2026-02-04T10:30:00+01:00;PT15M;29.256;0.0;0.0;0.0;0.0;0.0
2026-02-04T10:15:00+01:00;PT15M;2.603;23.0;0.0;0.214;0.0;0.0
2026-02-04T10:00:00+01:00;PT15M;0.791;68.0;0.0;0.582;0.0;0.0
2026-02-04T09:45:00+01:00;PT15M;0.036;0.0;0.0;1.556;0.0;0.0
2026-02-04T09:30:00+01:00;PT15M;0.0;54.0;0.0;30.112;0.0;0.0
2026-02-04T09:15:00+01:00;PT15M;0.002;74.0;0.0;66.811;0.0;0.0
2026-02-04T09:00:00+01:00;PT15M;0.0;0.0;0.0;14.417;0.0;0.0
2026-02-04T08:45:00+01:00;PT15M;2.858;0.0;0.0;3.463;0.0;0.0
2026-02-04T08:30:00+01:00;PT15M;7.819;0.0;0.0;0.023;0.0;0.0
2026-02-04T08:15:00+01:00;PT15M;6.092;0.0;0.0;0.031;0.0;0.0
2026-02-04T08:00:00+01:00;PT15M;0.903;0.0;0.0;0.135;0.0;0.0
2026-02-04T07:45:00+01:00;PT15M;0.348;0.0;0.0;0.031;0.0;0.0
2026-02-04T07:30:00+01:00;PT15M;0.143;0.0;0.0;0.0;0.0;0.0
2026-02-04T07:15:00+01:00;PT15M;0.207;0.0;0.0;0.0;0.0;0.0
2026-02-04T07:00:00+01:00;PT15M;0.038;0.0;0.0;0.753;0.0;0.0
2026-02-04T06:45:00+01:00;PT15M;0.258;0.0;0.0;0.06;0.0;0.0
2026-02-04T06:30:00+01:00;PT15M;0.07;0.0;0.0;9.663;0.0;0.0
2026-02-04T06:15:00+01:00;PT15M;0.0;0.0;0.0;0.089;0.0;0.0
2026-02-04T06:00:00+01:00;PT15M;0.195;0.0;0.0;15.716;0.0;0.0
2026-02-04T05:45:00+01:00;PT15M;29.294;0.0;0.0;0.0;0.0;0.0
2026-02-04T05:30:00+01:00;PT15M;7.911;0.0;0.0;1.567;0.0;0.0
2026-02-04T05:15:00+01:00;PT15M;16.401;0.0;0.0;4.927;0.0;0.0
2026-02-04T05:00:00+01:00;PT15M;9.362;0.0;0.0;0.971;0.0;0.0
2026-02-04T04:45:00+01:00;PT15M;22.614;0.0;0.0;0.729;0.0;0.0
2026-02-04T04:30:00+01:00;PT15M;6.996;0.0;0.0;25.44;0.0;0.0
2026-02-04T04:15:00+01:00;PT15M;0.5;0.0;0.0;9.299;0.0;0.0
2026-02-04T04:00:00+01:00;PT15M;43.251;0.0;0.0;0.27;0.0;0.0
2026-02-04T03:45:00+01:00;PT15M;3.548;0.0;0.0;5.657;0.0;0.0
2026-02-04T03:30:00+01:00;PT15M;0.001;0.0;0.0;1.667;0.0;0.0
2026-02-04T03:15:00+01:00;PT15M;0.0;0.0;0.0;0.609;0.0;0.0
2026-02-04T03:00:00+01:00;PT15M;0.001;0.0;0.0;11.815;0.0;0.0
2026-02-04T02:45:00+01:00;PT15M;0.034;0.0;0.0;42.724;0.0;0.0
2026-02-04T02:30:00+01:00;PT15M;0.071;0.0;0.0;35.993;0.0;0.0
2026-02-04T02:15:00+01:00;PT15M;1.431;0.0;0.0;38.763;0.0;0.0
2026-02-04T02:00:00+01:00;PT15M;8.398;0.0;0.0;0.445;0.0;0.0
2026-02-04T01:45:00+01:00;PT15M;5.674;0.0;0.0;34.987;0.0;0.0
2026-02-04T01:30:00+01:00;PT15M;42.59;0.0;0.0;31.983;0.0;0.0
2026-02-04T01:15:00+01:00;PT15M;17.886;0.0;0.0;10.842;0.0;0.0
2026-02-04T01:00:00+01:00;PT15M;19.769;0.0;0.0;17.782;0.0;0.0
2026-02-04T00:45:00+01:00;PT15M;43.122;0.0;0.0;12.587;0.0;0.0
2026-02-04T00:30:00+01:00;PT15M;38.387;0.0;0.0;15.689;0.0;0.0
2026-02-04T00:15:00+01:00;PT15M;10.493;50.0;0.0;0.0;0.0;0.0
2026-02-04T00:00:00+01:00;PT15M;30.474;0.0;0.0;1.012;0.0;0.0
2026-02-03T23:45:00+01:00;PT15M;7.144;0.0;0.0;3.186;0.0;0.0
2026-02-03T23:30:00+01:00;PT15M;32.703;0.0;0.0;5.69;0.0;0.0
2026-02-03T23:15:00+01:00;PT15M;24.303;0.0;0.0;13.767;0.0;0.0
2026-02-03T23:00:00+01:00;PT15M;29.73;0.0;0.0;2.887;0.0;0.0
2026-02-03T22:45:00+01:00;PT15M;33.3;0.0;0.0;8.275;0.0;0.0
2026-02-03T22:30:00+01:00;PT15M;31.757;0.0;0.0;6.286;0.0;0.0
2026-02-03T22:15:00+01:00;PT15M;41.994;0.0;0.0;17.204;0.0;0.0
2026-02-03T22:00:00+01:00;PT15M;33.584;0.0;0.0;17.428;0.0;0.0
2026-02-03T21:45:00+01:00;PT15M;38.295;0.0;0.0;18.604;0.0;0.0
2026-02-03T21:30:00+01:00;PT15M;33.862;0.0;0.0;8.599;0.0;0.0
2026-02-03T21:15:00+01:00;PT15M;30.162;0.0;0.0;6.63;0.0;0.0
2026-02-03T21:00:00+01:00;PT15M;52.029;0.0;0.0;0.175;0.0;0.0
2026-02-03T20:45:00+01:00;PT15M;0.653;0.0;0.0;0.126;0.0;0.0
2026-02-03T20:30:00+01:00;PT15M;11.702;0.0;0.0;1.626;0.0;0.0
2026-02-03T20:15:00+01:00;PT15M;28.386;0.0;0.0;2.147;0.0;0.0
2026-02-03T20:00:00+01:00;PT15M;11.551;48.0;0.0;4.081;0.0;0.0
2026-02-03T19:45:00+01:00;PT15M;0.0;0.0;0.0;14.023;0.0;0.0
2026-02-03T19:30:00+01:00;PT15M;0.0;0.0;0.0;6.395;0.0;0.0
2026-02-03T19:15:00+01:00;PT15M;1.212;0.0;0.0;0.137;0.0;0.0
2026-02-03T19:00:00+01:00;PT15M;42.019;0.0;0.0;0.0;0.0;0.0
2026-02-03T18:45:00+01:00;PT15M;41.667;0.0;0.0;0.0;0.0;0.0
2026-02-03T18:30:00+01:00;PT15M;15.973;0.0;0.0;0.141;0.0;0.0
2026-02-03T18:15:00+01:00;PT15M;37.076;0.0;0.0;0.0;0.0;0.0
2026-02-03T18:00:00+01:00;PT15M;80.017;0.0;0.0;0.0;0.0;0.0
2026-02-03T17:45:00+01:00;PT15M;98.337;0.0;0.0;0.0;0.0;0.0
2026-02-03T17:30:00+01:00;PT15M;74.431;0.0;0.0;0.0;0.0;0.0
2026-02-03T17:15:00+01:00;PT15M;15.394;0.0;0.0;0.0;0.0;0.0
2026-02-03T17:00:00+01:00;PT15M;24.683;0.0;0.0;0.926;0.0;0.0
2026-02-03T16:45:00+01:00;PT15M;26.052;0.0;0.0;3.531;0.0;0.0
2026-02-03T16:30:00+01:00;PT15M;25.321;0.0;0.0;2.333;0.0;0.0
2026-02-03T16:15:00+01:00;PT15M;19.012;0.0;0.0;0.0;0.0;0.0
2026-02-03T16:00:00+01:00;PT15M;35.756;0.0;0.0;12.672;0.0;0.0
2026-02-03T15:45:00+01:00;PT15M;27.619;0.0;0.0;6.009;0.0;0.0
2026-02-03T15:30:00+01:00;PT15M;53.898;0.0;0.0;7.314;0.0;0.0
2026-02-03T15:15:00+01:00;PT15M;40.305;0.0;0.0;0.336;0.0;0.0
2026-02-03T15:00:00+01:00;PT15M;54.369;0.0;0.0;3.482;0.0;0.0
2026-02-03T14:45:00+01:00;PT15M;35.928;0.0;0.0;0.0;0.0;0.0
2026-02-03T14:30:00+01:00;PT15M;61.835;0.0;0.0;0.0;0.0;0.0
2026-02-03T14:15:00+01:00;PT15M;37.099;0.0;0.0;0.0;0.0;0.0
2026-02-03T14:00:00+01:00;PT15M;3.553;75.0;0.0;0.0;0.0;0.0
2026-02-03T13:45:00+01:00;PT15M;90.656;0.0;0.0;0.0;0.0;0.0
2026-02-03T13:30:00+01:00;PT15M;82.548;100.0;0.0;0.06;0.0;0.0
2026-02-03T13:15:00+01:00;PT15M;95.271;0.0;0.0;0.0;0.0;0.0
2026-02-03T13:00:00+01:00;PT15M;36.748;75.0;0.0;0.0;0.0;0.0
2026-02-03T12:45:00+01:00;PT15M;46.356;0.0;0.0;3.107;0.0;0.0
2026-02-03T12:30:00+01:00;PT15M;61.542;0.0;0.0;5.858;0.0;0.0
2026-02-03T12:15:00+01:00;PT15M;54.035;0.0;0.0;8.603;0.0;0.0
2026-02-03T12:00:00+01:00;PT15M;35.988;0.0;0.0;0.0;0.0;0.0
2026-02-03T11:45:00+01:00;PT15M;34.542;0.0;0.0;0.009;0.0;0.0
2026-02-03T11:30:00+01:00;PT15M;96.663;0.0;0.0;0.0;0.0;0.0
2026-02-03T11:15:00+01:00;PT15M;78.255;75.0;0.0;0.0;0.0;0.0
2026-02-03T11:00:00+01:00;PT15M;72.326;25.0;0.0;0.0;0.0;0.0
2026-02-03T10:45:00+01:00;PT15M;16.972;46.0;0.0;0.0;0.0;0.0
2026-02-03T10:30:00+01:00;PT15M;62.549;0.0;0.0;0.0;0.0;0.0
2026-02-03T10:15:00+01:00;PT15M;89.97;29.0;0.0;0.0;0.0;0.0
2026-02-03T10:00:00+01:00;PT15M;97.354;0.0;0.0;0.15;0.0;0.0
2026-02-03T09:45:00+01:00;PT15M;6.415;0.0;0.0;0.066;0.0;0.0
2026-02-03T09:30:00+01:00;PT15M;0.227;50.0;0.0;0.246;0.0;0.0
2026-02-03T09:15:00+01:00;PT15M;0.003;50.0;0.0;0.021;0.0;0.0
2026-02-03T09:00:00+01:00;PT15M;5.268;0.0;0.0;0.0;0.0;0.0
2026-02-03T08:45:00+01:00;PT15M;10.945;0.0;0.0;0.0;0.0;0.0
2026-02-03T08:30:00+01:00;PT15M;13.266;0.0;0.0;0.0;0.0;0.0
2026-02-03T08:15:00+01:00;PT15M;0.211;0.0;0.0;0.004;0.0;0.0
2026-02-03T08:00:00+01:00;PT15M;1.13;0.0;0.0;0.003;0.0;0.0
2026-02-03T07:45:00+01:00;PT15M;0.001;0.0;0.0;1.286;0.0;0.0
2026-02-03T07:30:00+01:00;PT15M;0.0;43.0;0.0;0.413;0.0;0.0
2026-02-03T07:15:00+01:00;PT15M;0.019;0.0;0.0;0.0;0.0;0.0
2026-02-03T07:00:00+01:00;PT15M;0.001;0.0;0.0;0.009;0.0;0.0
2026-02-03T06:45:00+01:00;PT15M;19.013;0.0;0.0;0.0;0.0;0.0
2026-02-03T06:30:00+01:00;PT15M;0.0;0.0;0.0;0.002;0.0;0.0
2026-02-03T06:15:00+01:00;PT15M;0.582;0.0;0.0;0.0;158.0;0.0
2026-02-03T06:00:00+01:00;PT15M;2.082;0.0;0.0;0.049;0.0;0.0
2026-02-03T05:45:00+01:00;PT15M;0.002;0.0;0.0;0.173;0.0;0.0
2026-02-03T05:30:00+01:00;PT15M;0.0;0.0;0.0;0.022;0.0;0.0
2026-02-03T05:15:00+01:00;PT15M;0.01;0.0;0.0;0.0;0.0;0.0
2026-02-03T05:00:00+01:00;PT15M;0.0;0.0;0.0;0.039;0.0;0.0
2026-02-03T04:45:00+01:00;PT15M;0.0;0.0;0.0;10.96;0.0;0.0
2026-02-03T04:30:00+01:00;PT15M;0.0;0.0;0.0;8.944;0.0;0.0
2026-02-03T04:15:00+01:00;PT15M;0.0;0.0;0.0;7.002;0.0;0.0
2026-02-03T04:00:00+01:00;PT15M;0.0;0.0;0.0;6.908;0.0;0.0
2026-02-03T03:45:00+01:00;PT15M;0.062;0.0;0.0;2.616;0.0;0.0
2026-02-03T03:30:00+01:00;PT15M;0.0;0.0;0.0;2.407;0.0;0.0
2026-02-03T03:15:00+01:00;PT15M;0.0;0.0;0.0;1.712;0.0;0.0
2026-02-03T03:00:00+01:00;PT15M;0.001;0.0;0.0;0.009;0.0;0.0
2026-02-03T02:45:00+01:00;PT15M;0.457;0.0;0.0;0.0;0.0;0.0
2026-02-03T02:30:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-03T02:15:00+01:00;PT15M;0.0;0.0;0.0;0.008;0.0;0.0
2026-02-03T02:00:00+01:00;PT15M;0.076;0.0;0.0;0.0;0.0;0.0
2026-02-03T01:45:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-03T01:30:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-03T01:15:00+01:00;PT15M;0.0;0.0;0.0;0.939;0.0;0.0
2026-02-03T01:00:00+01:00;PT15M;0.192;0.0;0.0;2.485;0.0;0.0
2026-02-03T00:45:00+01:00;PT15M;0.0;0.0;0.0;30.132;0.0;0.0
2026-02-03T00:30:00+01:00;PT15M;0.557;0.0;0.0;9.564;0.0;0.0
2026-02-03T00:15:00+01:00;PT15M;7.772;0.0;0.0;1.401;0.0;0.0
2026-02-03T00:00:00+01:00;PT15M;10.139;0.0;0.0;9.485;0.0;0.0
2026-02-02T23:45:00+01:00;PT15M;7.888;0.0;0.0;35.209;0.0;0.0
2026-02-02T23:30:00+01:00;PT15M;0.0;0.0;0.0;84.807;0.0;0.0
2026-02-02T23:15:00+01:00;PT15M;0.28;0.0;0.0;20.835;0.0;0.0
2026-02-02T23:00:00+01:00;PT15M;9.309;0.0;0.0;36.027;0.0;0.0
2026-02-02T22:45:00+01:00;PT15M;6.698;0.0;0.0;0.219;0.0;0.0
2026-02-02T22:30:00+01:00;PT15M;4.858;0.0;0.0;17.195;0.0;0.0
2026-02-02T22:15:00+01:00;PT15M;22.142;0.0;0.0;4.249;0.0;0.0
2026-02-02T22:00:00+01:00;PT15M;8.234;0.0;0.0;1.195;0.0;0.0
2026-02-02T21:45:00+01:00;PT15M;32.781;0.0;0.0;1.312;0.0;0.0
2026-02-02T21:30:00+01:00;PT15M;35.411;0.0;0.0;0.0;0.0;0.0
2026-02-02T21:15:00+01:00;PT15M;51.825;0.0;0.0;0.0;0.0;0.0
2026-02-02T21:00:00+01:00;PT15M;0.736;0.0;0.0;0.108;0.0;0.0
2026-02-02T20:45:00+01:00;PT15M;4.443;0.0;0.0;0.278;0.0;0.0
2026-02-02T20:30:00+01:00;PT15M;4.442;0.0;0.0;0.0;0.0;0.0
2026-02-02T20:15:00+01:00;PT15M;49.247;0.0;0.0;0.0;0.0;0.0
2026-02-02T20:00:00+01:00;PT15M;64.857;0.0;0.0;0.0;0.0;0.0
2026-02-02T19:45:00+01:00;PT15M;11.015;0.0;0.0;41.232;0.0;0.0
2026-02-02T19:30:00+01:00;PT15M;3.269;0.0;0.0;57.672;0.0;0.0
2026-02-02T19:15:00+01:00;PT15M;0.012;0.0;0.0;37.403;0.0;0.0
2026-02-02T19:00:00+01:00;PT15M;2.048;0.0;0.0;63.037;0.0;0.0
2026-02-02T18:45:00+01:00;PT15M;0.0;0.0;0.0;263.108;0.0;0.0
2026-02-02T18:30:00+01:00;PT15M;0.0;0.0;0.0;83.491;0.0;0.0
2026-02-02T18:15:00+01:00;PT15M;0.494;0.0;0.0;0.0;0.0;0.0
2026-02-02T18:00:00+01:00;PT15M;8.883;0.0;0.0;0.382;0.0;0.0
2026-02-02T17:45:00+01:00;PT15M;9.767;0.0;0.0;0.0;0.0;0.0
2026-02-02T17:30:00+01:00;PT15M;4.079;0.0;0.0;0.0;0.0;0.0
2026-02-02T17:15:00+01:00;PT15M;22.111;0.0;0.0;0.829;0.0;0.0
2026-02-02T17:00:00+01:00;PT15M;24.322;0.0;0.0;0.1;0.0;0.0
2026-02-02T16:45:00+01:00;PT15M;0.541;0.0;0.0;3.532;0.0;0.0
2026-02-02T16:30:00+01:00;PT15M;0.432;0.0;0.0;0.428;0.0;0.0
2026-02-02T16:15:00+01:00;PT15M;0.82;150.0;0.0;0.0;0.0;0.0
2026-02-02T16:00:00+01:00;PT15M;16.94;0.0;0.0;0.0;0.0;0.0
2026-02-02T15:45:00+01:00;PT15M;0.0;0.0;0.0;0.239;0.0;0.0
2026-02-02T15:30:00+01:00;PT15M;0.001;0.0;0.0;0.0;0.0;0.0
2026-02-02T15:15:00+01:00;PT15M;0.772;0.0;0.0;0.0;0.0;0.0
2026-02-02T15:00:00+01:00;PT15M;0.0;0.0;0.0;1.116;0.0;0.0
2026-02-02T14:45:00+01:00;PT15M;2.813;0.0;0.0;0.0;0.0;0.0
2026-02-02T14:30:00+01:00;PT15M;2.031;0.0;0.0;0.051;0.0;0.0
2026-02-02T14:15:00+01:00;PT15M;19.654;0.0;0.0;0.0;0.0;0.0
2026-02-02T14:00:00+01:00;PT15M;37.905;0.0;0.0;0.0;0.0;0.0
